package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:11:43.200000000,26,1,L,A,1.0,2.0,899.0,1084.0,217.0,384.0,176.0,0,False,False,0,False,False
0 days 00:11:43.400000000,26,1,L,A,1.0,2.0,853.0,1038.0,214.0,365.0,186.0,0,False,False,0,False,False
0 days 00:11:43.600000000,26,1,L,A,1.0,2.0,864.0,1049.0,215.0,388.0,179.0,0,False,False,0,False,False
0 days 00:11:43.800000000,26,1,L,A,1.0,2.0,910.0,1095.0,218.0,428.0,169.0,0,False,False,0,False,False
0 days 00:11:44.000000000,26,1,L,A,1.0,2.0,949.0,1134.0,220.0,421.0,184.0,0,False,False,0,False,False
0 days 00:11:44.200000000,26,1,L,A,1.0,2.0,983.0,1168.0,222.0,461.0,178.0,0,False,False,0,False,False
0 days 00:11:44.400000000,26,1,L,A,1.0,2.0,947.0,1132.0,220.0,395.0,175.0,0,False,False,0,False,False
0 days 00:11:44.600000000,26,1,L,A,1.0,2.0,902.0,1087.0,217.0,402.0,181.0,0,False,False,0,False,False
0 days 00:11:44.800000000,26,1,L,A,1.0,2.0,973.0,1158.0,222.0,487.0,175.0,0,False,False,0,False,False
0 days 00:11:45.000000000,26,1,L,A,1.0,2.0,961.0,1146.0,221.0,408.0,179.0,0,False,False,0,False,False
0 days 00:11:45.200000000,26,1,L,A,1.0,2.0,864.0,1049.0,215.0,378.0,175.0,0,False,False,0,False,False
0 days 00:11:45.400000000,26,1,L,A,1.0,2.0,853.0,1038.0,215.0,386.0,180.0,0,False,False,0,False,False
0 days 00:11:45.600000000,26,1,L,A,1.0,2.0,840.0,1025.0,214.0,339.0,166.0,0,False,False,0,False,False
0 days 00:11:45.800000000,26,1,L,A,1.0,2.0,810.0,995.0,212.0,361.0,174.0,0,False,False,0,False,False
0 days 00:11:46.000000000,26,1,L,A,1.0,2.0,846.0,1031.0,214.0,390.0,180.0,0,False,False,0,False,False
0 days 00:11:46.200000000,26,1,L,A,1.0,2.0,912.0,1097.0,218.0,435.0,179.0,0,False,False,0,False,False
0 days 00:11:46.400000000,26,1,L,A,1.0,2.0,933.0,1118.0,219.0,417.0,176.0,0,False,False,0,False,False
0 days 00:11:46.600000000,26,1,L,A,1.0,2.0,932.0,1117.0,219.0,429.0,179.0,0,False,False,0,False,False
0 days 00:11:46.800000000,26,1,L,A,1.0,2.0,920.0,1105.0,218.0,400.0,182.0,0,False,False,0,False,False
0 days 00:11:47.000000000,26,1,L,A,1.0,2.0,915.0,1100.0,218.0,413.0,176.0,0,False,False,0,False,False
0 days 00:11:47.200000000,26,1,L,A,1.0,2.0,915.0,1100.0,218.0,392.0,180.0,0,False,False,0,False,False
0 days 00:11:47.400000000,26,1,L,A,1.0,2.0,967.0,1152.0,222.0,483.0,179.0,0,False,False,0,False,False
0 days 00:11:47.600000000,26,1,L,A,1.0,2.0,969.0,1154.0,221.0,408.0,173.0,0,False,False,0,False,False
0 days 00:11:47.800000000,26,1,L,A,1.0,2.0,907.0,1092.0,217.0,392.0,180.0,0,False,False,0,False,False
0 days 00:11:48.000000000,26,1,L,A,1.0,2.0,895.0,1080.0,217.0,405.0,184.0,0,False,False,0,False,False
0 days 00:11:48.200000000,26,1,L,A,1.0,2.0,865.0,1050.0,215.0,365.0,166.0,0,False,False,0,False,False
0 days 00:11:48.400000000,26,1,L,A,1.0,2.0,844.0,1029.0,214.0,374.0,170.0,0,False,False,0,False,False
0 days 00:11:48.600000000,26,1,L,A,1.0,2.0,851.0,1036.0,215.0,393.0,170.0,0,False,False,0,False,False
0 days 00:11:48.800000000,26,1,L,A,1.0,2.0,885.0,1070.0,217.0,420.0,176.0,0,False,False,0,False,False
0 days 00:11:49.000000000,26,1,L,A,1.0,2.0,885.0,1070.0,217.0,383.0,178.0,0,False,False,0,False,False
0 days 00:11:49.200000000,26,1,L,A,1.0,2.0,886.0,1071.0,217.0,418.0,181.0,0,False,False,0,False,False
0 days 00:11:49.400000000,26,1,L,A,1.0,2.0,909.0,1094.0,218.0,402.0,171.0,0,False,False,0,False,False
0 days 00:11:49.600000000,26,1,L,A,1.0,2.0,894.0,1079.0,217.0,404.0,179.0,0,False,False,0,False,False
0 days 00:11:49.800000000,26,1,L,A,1.0,2.0,913.0,1098.0,217.0,435.0,171.0,0,False,False,0,False,False
0 days 00:11:50.000000000,26,1,L,A,1.0,2.0,937.0,1122.0,220.0,418.0,173.0,0,False,False,0,False,False
0 days 00:11:50.200000000,26,1,L,A,1.0,2.0,885.0,1070.0,217.0,377.0,177.0,0,False,False,0,False,False
0 days 00:11:50.400000000,26,1,L,A,1.0,2.0,870.0,1055.0,215.0,415.0,180.0,0,False,False,0,False,False
0 days 00:11:50.600000000,26,1,L,A,1.0,2.0,888.0,1073.0,216.0,395.0,173.0,0,False,False,0,False,False
0 days 00:11:50.800000000,26,1,L,A,1.0,2.0,862.0,1047.0,215.0,371.0,170.0,0,False,False,0,False,False
0 days 00:11:51.000000000,26,1,L,A,1.0,2.0,862.0,1047.0,215.0,385.0,186.0,0,False,False,0,False,False
0 days 00:11:51.200000000,26,1,L,A,1.0,2.0,915.0,1100.0,219.0,436.0,179.0,0,False,False,0,False,False
0 days 00:11:51.400000000,26,1,L,A,1.0,2.0,963.0,1148.0,222.0,428.0,183.0,0,False,False,0,False,False
0 days 00:11:51.600000000,26,1,L,A,1.0,2.0,969.0,1154.0,222.0,448.0,181.0,0,False,False,0,False,False
0 days 00:11:51.800000000,26,1,L,A,1.0,2.0,1013.0,1198.0,224.0,506.0,173.0,0,False,False,0,False,False
0 days 00:11:52.000000000,26,1,L,A,1.0,2.0,1019.0,1204.0,224.0,439.0,184.0,0,False,False,0,False,False
0 days 00:11:52.200000000,26,1,L,A,1.0,2.0,938.0,1123.0,218.0,392.0,178.0,0,False,False,0,False,False
0 days 00:11:52.400000000,26,1,L,A,1.0,2.0,942.0,1127.0,219.0,467.0,172.0,0,False,False,0,False,False
0 days 00:11:52.600000000,26,1,L,A,1.0,2.0,943.0,1128.0,220.0,397.0,176.0,0,False,False,0,False,False
0 days 00:11:52.800000000,26,1,L,A,1.0,2.0,868.0,1053.0,215.0,379.0,169.0,0,False,False,0,False,False
0 days 00:11:53.000000000,26,1,L,A,1.0,2.0,859.0,1044.0,215.0,398.0,173.0,0,False,False,0,False,False
0 days 00:11:53.200000000,26,1,L,A,1.0,2.0,870.0,1055.0,215.0,389.0,173.0,0,False,False,0,False,False
0 days 00:11:53.400000000,26,1,L,A,1.0,2.0,816.0,1001.0,213.0,346.0,163.0,0,False,False,0,False,False
0 days 00:11:53.600000000,26,1,L,A,1.0,2.0,795.0,980.0,211.0,366.0,170.0,0,False,False,0,False,False
0 days 00:11:53.800000000,26,1,L,A,1.0,2.0,850.0,1035.0,214.0,397.0,180.0,0,False,False,0,False,False
0 days 00:11:54.000000000,26,1,L,A,1.0,2.0,873.0,1058.0,216.0,385.0,179.0,0,False,False,0,False,False
0 days 00:11:54.200000000,26,1,L,A,1.0,2.0,849.0,1034.0,214.0,376.0,175.0,0,False,False,0,False,False
0 days 00:11:54.400000000,26,1,L,A,1.0,2.0,863.0,1048.0,215.0,399.0,180.0,0,False,False,0,False,False
0 days 00:11:54.600000000,26,1,L,A,1.0,2.0,874.0,1059.0,215.0,380.0,175.0,0,False,False,0,False,False
0 days 00:11:54.800000000,26,1,L,A,1.0,2.0,867.0,1052.0,215.0,383.0,176.0,0,False,False,0,False,False
0 days 00:11:55.000000000,26,1,L,A,1.0,2.0,951.0,1136.0,221.0,473.0,176.0,0,False,False,0,False,False
